400	38573.4218750000
401	38421.3203130000
402	38315.2148440000
403	38207.4296880000
404	38104.0468750000
405	38002.8867190000
406	37895.6875000000
407	37740.0078130000
408	37644.3359380000
409	37547.6367190000
410	37443.5976560000
411	37343.6484380000
412	37243.9882810000
413	37092.6171880000
414	36991.4609380000
415	36902.4140630000
416	36808.2031250000
417	36706.6679690000
418	36611.7382810000
419	36469.4570310000
420	36378.4609380000
421	36280.7343750000
422	36184.5742190000
423	36092.9570310000
424	35999.6250000000
425	35867.3515630000
426	35781.0390630000
427	35685.9609380000
428	35592.5976560000
429	35498.2578130000
430	35417.1445310000
431	35282.2968750000
432	35194.4531250000
433	35109.4140630000
434	35020.0312500000
435	34927.3867190000
436	34842.9062500000
437	34722.4062500000
438	34633.7265630000
439	34548.3984380000
440	34463.1601560000
441	34380.8593750000
442	34291.6757810000
443	34173.1406250000
444	34094.2617190000
445	34030.0625000000
446	33925.6367190000
447	33836.7968750000
448	33732.5546880000
449	33649.3320310000
450	33566.7851560000
451	33486.4921880000
452	33406.5195310000
453	33274.0781250000
454	33217.9531250000
455	33137.5390630000
456	33058.5625000000
457	32980.1992190000
458	32902.0312500000
459	32821.6132810000
460	32720.7382810000
461	32644.6171880000
462	32567.7031250000
463	32490.0429690000
464	32411.9843750000
465	32334.6718750000
466	32238.5859380000
467	32163.9570310000
468	32089.3515630000
469	32014.1015630000
470	31940.0234380000
471	31853.1796880000
472	31770.2187500000
473	31696.4296880000
474	31623.6484380000
475	31552.4414060000
476	31480.7070310000
477	31387.4648440000
478	31315.8164060000
479	31244.5664060000
480	31174.3515630000
481	31104.2148440000
482	31032.9062500000
483	30944.8242190000
484	30874.6835940000
485	30805.2578130000
486	30735.9140630000
487	30659.8125000000
488	30584.8203130000
489	30522.0859380000
490	30447.7929690000
491	30378.7734380000
492	30311.9531250000
493	30234.5390630000
494	30161.7656250000
495	30095.7851560000
496	30031.0078130000
497	29964.7773440000
498	29898.6093750000
499	29818.8046880000
500	29752.8945310000
501	29689.0429690000
502	29625.0039060000
503	29560.5703130000
504	29496.9667970000
505	29419.5449220000
506	29356.2031250000
507	29292.9726560000
508	29230.6777340000
509	29151.6875000000
510	29092.8554690000
511	29030.8144530000
512	28968.6757810000
513	28907.5234380000
514	28846.8515630000
515	28785.6796880000
516	28712.8281250000
517	28652.4257810000
518	28592.5605470000
519	28532.6816410000
520	28472.8515630000
521	28402.0937500000
522	28342.8593750000
523	28284.0585940000
524	28225.6250000000
525	28167.0917970000
526	28108.3398440000
527	28039.8574220000
528	27982.1484380000
529	27925.1367190000
530	27867.9882810000
531	27810.4746090000
532	27743.8085940000
533	27687.1640630000
534	27630.8828130000
535	27574.8828130000
536	27518.9882810000
537	27454.0429690000
538	27398.5312500000
539	27343.3046880000
540	27288.3828130000
541	27233.6562500000
542	27170.4394530000
543	27115.6503910000
544	27061.5664060000
545	27007.9648440000
546	26954.2128910000
547	26892.6250000000
548	26838.9609380000
549	26785.7382810000
550	26733.0742190000
551	26680.5507810000
552	26627.8066410000
553	26567.8457030000
554	26515.6992190000
555	26464.0390630000
556	26412.4121090000
557	26360.6250000000
558	26302.1171880000
559	26251.0605470000
560	26200.3554690000
561	26149.6777340000
562	26098.8125000000
563	26041.8203130000
564	25991.5937500000
565	25941.8320310000
566	25892.1738280000
567	25842.5273440000
568	25786.4726560000
569	25737.1093750000
570	25688.0371090000
571	25638.9453130000
572	25590.6367190000
573	25536.1250000000
574	25487.7128910000
575	25438.9042970000
576	25391.3574220000
577	25342.8007810000
578	25287.1250000000
579	25238.9453130000
580	25191.6718750000
581	25143.6992190000
582	25096.6191410000
583	25044.5644530000
584	24999.8496090000
585	24952.1953130000
586	24903.6601560000
587	24857.3437500000
588	24806.3281250000
589	24759.9277340000
590	24714.4765630000
591	24668.6835940000
592	24621.4179690000
593	24569.7890630000
594	24524.0195310000
595	24480.5820310000
596	24435.0351560000
597	24391.3730470000
598	24343.4062500000
599	24300.6953130000
600	24256.1445310000
601	24212.5312500000
602	24164.5781250000
603	24121.0996090000
604	24077.6640630000
605	24035.3554690000
606	23992.9277340000
607	23945.6171880000
608	23902.8847660000
609	23860.6445310000
610	23818.5078130000
611	23776.0429690000
612	23729.9765630000
613	23688.1328130000
614	23646.4980470000
615	23604.9687500000
616	23563.8183590000
617	23518.7656250000
618	23477.5976560000
619	23436.6992190000
620	23395.9570310000
621	23351.4316410000
622	23311.1757810000
623	23270.6640630000
624	23230.1386720000
625	23190.1562500000
626	23146.8867190000
627	23107.1250000000
628	23067.5546880000
629	23028.2460940000
630	22989.1640630000
631	22947.5898440000
632	22909.5175780000
633	22871.8281250000
634	22834.4843750000
635	22795.1757810000
636	22758.6250000000
637	22722.0332030000
638	22685.3300780000
639	22648.4179690000
640	22608.6855470000
641	22571.5546880000
642	22534.3867190000
643	22497.1875000000
644	22457.1152340000
645	22419.3671880000
646	22381.9550780000
647	22344.4960940000
648	22306.9218750000
649	22267.0390630000
650	22230.1406250000
651	22193.5507810000
652	22157.2929690000
653	22118.8867190000
654	22082.7441410000
655	22046.7753910000
656	22010.2675780000
657	21952.3437500000
658	21926.6718750000
659	21905.1406250000
660	21868.5019530000
661	21823.9843750000
